ALL
"PAT_NO	ADM_DATE	DIS_DATE	TOT_NO_DXS	OCCURRENCE	DIAGNOSIS"
"28353601	5/10/00	5/15/00	5	4	596.5"
"					"
"28353601	5/10/00	5/15/00	5	5	441.4"
"					"
"28353625	4/23/00	5/15/00	4	1	296.33"
"					"
"28353625	4/23/00	5/15/00	4	2	424.1"
"					"
"28353625	4/23/00	5/15/00	4	3	298.9"
"					"
"28353625	4/23/00	5/15/00	4	4	426.4"
"					"
"28353997	4/23/00	4/24/00	5	1	414"
"					"
"28353997	4/23/00	4/24/00	5	2	401.9"
"					"
"28353997	4/23/00	4/24/00	5	3	250"
"					"
"28353997	4/23/00	4/24/00	5	4	272"
"					"
"28353997	4/23/00	4/24/00	5	5	244.9"
"					"
"28355857	4/23/00	5/1/00	8	1	411.1"
"					"
"28355857	4/23/00	5/1/00	8	2	599.7"
"					"
"28355857	4/23/00	5/1/00	8	3	995"
"					"
"28355857	4/23/00	5/1/00	8	4	10947.8"
"					"
"28355857	4/23/00	5/1/00	8	5	401.9"
"					"
"28355857	4/23/00	5/1/00	8	6	250"
"					"
"28355857	4/23/00	5/1/00	8	7	414"
"					"
"28355857	4/23/00	5/1/00	8	8	1012.5"
"					"
"28357285	4/23/00	4/25/00	2	1	426.13"
"					"
"28357285	4/23/00	4/25/00	2	2	780.2"
"					"
"28358653	4/23/00	4/28/00	2	1	411.1"
"					"
"28358653	4/23/00	4/28/00	2	2	414"
"					"
"28359835	6/7/00	6/8/00	1	1	574.1"
"					"
"28360531	4/24/00	6/8/00	3	1	821.01"
"					"
"28360531	4/24/00	6/8/00	3	2	10814.7"
"					"
"28360531	4/24/00	6/8/00	3	3	873.63"
"					"
"28361773	6/6/00	6/13/00	7	1	414"
"					"
"28361773	6/6/00	6/13/00	7	2	997.1"
"					"
"28361773	6/6/00	6/13/00	7	3	427.31"
"					"
"28361773	6/6/00	6/13/00	7	4	401.9"
"					"
"28361773	6/6/00	6/13/00	7	5	272"
"					"
"28361773	6/6/00	6/13/00	7	6	278"
"					"
"28361773	6/6/00	6/13/00	7	7	250"
"					"
"28362217	4/24/00	4/25/00	1	1	786.5"
"					"
"28362289	4/24/00	4/26/00	9	1	410.71"
"					"
"28362289	4/24/00	4/26/00	9	2	428"
"					"
"28362289	4/24/00	4/26/00	9	3	403.91"
"					"
"28362289	4/24/00	4/26/00	9	4	250.4"
"					"
"28362289	4/24/00	4/26/00	9	5	996.03"
"					"
"28362289	4/24/00	4/26/00	9	6	414"
"					"
"28362289	4/24/00	4/26/00	9	7	583.81"
"					"
"28362289	4/24/00	4/26/00	9	8	1045.81"
"					"
"28362289	4/24/00	4/26/00	9	9	285.9"
"					"
"28362733	5/2/00	5/10/00	2	1	153.3"
"					"
"28362733	5/2/00	5/10/00	2	2	197.7"
"					"
"28362931	5/13/00	5/28/00	5	1	154.1"
"					"
"28362931	5/13/00	5/28/00	5	2	997.4"
"					"
"28362931	5/13/00	5/28/00	5	3	560.1"
"					"
"28362931	5/13/00	5/28/00	5	4	998.1"
"					"
"28362931	5/13/00	5/28/00	5	5	244.9"
"					"
"28363477	5/8/00	5/8/00	6	1	578.1"
"					"
"28363477	5/8/00	5/8/00	6	2	285.1"
"					"
"28363477	5/8/00	5/8/00	6	3	785.59"
"					"
"28363477	5/8/00	5/8/00	6	4	780.2"
"					"
"28363477	5/8/00	5/8/00	6	5	458"
"					"
"28363477	5/8/00	5/8/00	6	6	1010.05"
"					"
"28364023	4/24/00	4/25/00	1	1	854"
"					"
"28366495	4/25/00	4/29/00	3	1	997.2"
"					"
"28366495	4/25/00	4/29/00	3	2	453.8"
"					"
"28366495	4/25/00	4/29/00	3	3	1045.89"
"					"
"28366891	5/14/00	5/19/00	3	1	185"
"					"
"28366891	5/14/00	5/19/00	3	2	413.9"
"					"
"28366891	5/14/00	5/19/00	3	3	414"
"					"
"28368109	4/25/00	4/27/00	2	1	463"
"					"
"28368109	4/25/00	4/27/00	2	2	276.5"
"					"
"28368205	4/25/00	5/3/00	5	1	414"
"					"
"28368205	4/25/00	5/3/00	5	2	410.41"
"					"
"28368205	4/25/00	5/3/00	5	3	401.9"
"					"
"28368205	4/25/00	5/3/00	5	4	721"
"					"
"28368205	4/25/00	5/3/00	5	5	553.3"
"					"
"28369291	6/3/00	6/6/00	4	1	620.2"
"					"
"28369291	6/3/00	6/6/00	4	2	614.6"
"					"
"28369291	6/3/00	6/6/00	4	3	617.3"
"					"
"28369291	6/3/00	6/6/00	4	4	473"
"					"
"28369885	4/25/00	5/6/00	11	1	789.3"
"					"
"28369885	4/25/00	5/6/00	11	2	599"
"					"
"28369885	4/25/00	5/6/00	11	3	591"
"					"
"28369885	4/25/00	5/6/00	11	4	276.5"
"					"
"28369885	4/25/00	5/6/00	11	5	733.1"
"					"
"28369885	4/25/00	5/6/00	11	6	580.9"
"					"
"28369885	4/25/00	5/6/00	11	7	693"
"					"
"28369885	4/25/00	5/6/00	11	8	10930"
"					"
"28369885	4/25/00	5/6/00	11	9	280.9"
"					"
"28369885	4/25/00	5/6/00	11	10	789"
"					"
"28369885	4/25/00	5/6/00	11	11	298.9"
"					"
"28370137	4/25/00	4/30/00	8	1	411.1"
"					"
"28370137	4/25/00	4/30/00	8	2	996.03"
"					"
"28370137	4/25/00	4/30/00	8	3	996.74"
"					"
"28370137	4/25/00	4/30/00	8	4	280"
"					"
"28370137	4/25/00	4/30/00	8	5	276.8"
"					"
"28370137	4/25/00	4/30/00	8	6	433.1"
"					"
"28370137	4/25/00	4/30/00	8	7	440.2"
"					"
"28370137	4/25/00	4/30/00	8	8	412"
"					"
"28371271	4/26/00	4/28/00	3	1	860.2"
"					"
"28371271	4/26/00	4/28/00	3	2	854.02"
"					"
"28371271	4/26/00	4/28/00	3	3	831"
"					"
"28371919	5/6/00	5/16/00	7	1	238.8"
"					"
"28371919	5/6/00	5/16/00	7	2	401"
"					"
"28371919	5/6/00	5/16/00	7	3	496"
"					"
"28371919	5/6/00	5/16/00	7	4	303.91"
"					"
"28371919	5/6/00	5/16/00	7	5	356.9"
"					"
"28371919	5/6/00	5/16/00	7	6	781.3"
"					"
"28371919	5/6/00	5/16/00	7	7	530.1"
"					"
"28372933	5/1/00	5/3/00	4	1	361"
"					"
"28372933	5/1/00	5/3/00	4	2	250.51"
"					"
"28372933	5/1/00	5/3/00	4	3	379.23"
"					"
"28372933	5/1/00	5/3/00	4	4	362.02"
"					"
"28372981	4/26/00	4/30/00	1	1	540.9"
"					"
"28374319	5/6/00	5/7/00	2	1	414"
"					"
"28374319	5/6/00	5/7/00	2	2	410.72"
"					"
"28375555	4/29/00	5/21/00	11	1	152.1"
"					"
"28375555	4/29/00	5/21/00	11	2	197.6"
"					"
"28375555	4/29/00	5/21/00	11	3	276.5"
"					"
"28375555	4/29/00	5/21/00	11	4	276.8"
"					"
"28375555	4/29/00	5/21/00	11	5	599"
"					"
"28375555	4/29/00	5/21/00	11	6	578.1"
"					"
"28375555	4/29/00	5/21/00	11	7	997.4"
"					"
"28375555	4/29/00	5/21/00	11	8	560.1"
"					"
"28375555	4/29/00	5/21/00	11	9	788.9"
"					"
"28375555	4/29/00	5/21/00	11	10	536.8"
"					"
"28375555	4/29/00	5/21/00	11	11	280.9"
"					"
"28376497	4/27/00	4/27/00	1	1	620.2"
"					"
"28377289	4/27/00	4/30/00	6	1	291"
"					"
"28377289	4/27/00	4/30/00	6	2	276.2"
"					"
"28377289	4/27/00	4/30/00	6	3	303.91"
"					"
"28377289	4/27/00	4/30/00	6	4	780.6"
"					"
"28377289	4/27/00	4/30/00	6	5	728.89"
"					"
"28377289	4/27/00	4/30/00	6	6	305.62"
"					"
"28377709	4/27/00	5/3/00	7	1	571.5"
"					"
"28377709	4/27/00	5/3/00	7	2	456.2"
"					"
"28377709	4/27/00	5/3/00	7	3	789.5"
"					"
"28377709	4/27/00	5/3/00	7	4	288"
"					"
"28377709	4/27/00	5/3/00	7	5	714.1"
"					"
"28377709	4/27/00	5/3/00	7	6	707.1"
"					"
"28377709	4/27/00	5/3/00	7	7	785.2"
"					"
"28379767	4/29/00	5/1/00	1	1	1030"
"					"
"28380085	4/30/00	5/2/00	1	1	1030"
"					"
"28380139	4/30/00	5/2/00	2	1	1030"
"					"
"28380139	4/30/00	5/2/00	2	2	770.8"
"					"
"28380139	5/9/00	5/20/00	5	1	771.8"
"					"
"28380139	5/9/00	5/20/00	5	2	779"
"					"
"28380139	5/9/00	5/20/00	5	3	770.8"
"					"
"28380139	5/9/00	5/20/00	5	4	774.6"
"					"
"28380139	5/9/00	5/20/00	5	5	41"
"					"
"28380163	5/1/00	5/5/00	5	1	1030"
"					"
"28380163	5/1/00	5/5/00	5	2	765.19"
"					"
"28380163	5/1/00	5/5/00	5	3	771.8"
"					"
"28380163	5/1/00	5/5/00	5	4	774.2"
"					"
"28380163	5/1/00	5/5/00	5	5	761.1"
"					"
"28380187	5/1/00	5/2/00	1	1	1030"
"					"
"28380211	5/1/00	5/3/00	2	1	1030"
"					"
"28380211	5/1/00	5/3/00	2	2	38.9"
"					"
"28380259	5/1/00	5/1/00	1	1	1030"
"					"
"28380283	5/1/00	5/3/00	1	1	1030"
"					"
"28380307	5/1/00	5/1/00	1	1	1030"
"					"
"28380331	5/1/00	5/3/00	1	1	1030"
"					"
"28380355	5/1/00	5/1/00	5	1	1030.01"
"					"
"28380355	5/1/00	5/1/00	5	2	771.8"
"					"
"28380355	5/1/00	5/1/00	5	3	486"
"					"
"28380355	5/1/00	5/1/00	5	4	768.3"
"					"
"28380355	5/1/00	5/1/00	5	5	770.8"
"					"
"28380355	5/4/00	5/8/00	1	1	486"
"					"
"28380703	5/6/00	5/8/00	1	1	1030"
"					"
"28380727	5/7/00	5/9/00	1	1	1030"
"					"
"28380751	5/7/00	5/11/00	2	1	1030.01"
"					"
"28380751	5/7/00	5/11/00	2	2	771.8"
"					"
"28380775	5/7/00	5/11/00	4	1	1030"
"					"
"28380775	5/7/00	5/11/00	4	2	765.18"
"					"
"28380775	5/7/00	5/11/00	4	3	774.2"
"					"
"28380775	5/7/00	5/11/00	4	4	770.6"
"					"
"28380829	5/7/00	5/9/00	1	1	1030"
"					"
"28380853	5/8/00	5/12/00	2	1	1030.01"
"					"
"28380853	5/8/00	5/12/00	2	2	775"
"					"
"28380877	5/8/00	5/10/00	1	1	1030"
"					"
"28380901	5/6/00	5/10/00	1	1	1030.01"
"					"
"28380925	5/7/00	5/11/00	1	1	1030.01"
"					"
"28380979	5/2/00	5/6/00	4	1	1030.01"
"					"
"28380979	5/2/00	5/6/00	4	2	754.51"
"					"
"28380979	5/2/00	5/6/00	4	3	766.1"
"					"
"28380979	5/2/00	5/6/00	4	4	774.6"
"					"
"28381297	5/3/00	5/6/00	1	1	1030.01"
"					"
"28381321	5/3/00	5/5/00	1	1	1030"
"					"
"28381345	5/3/00	5/4/00	2	1	1030"
"					"
"28381345	5/3/00	5/4/00	2	2	766.1"
"					"
"28381399	5/3/00	5/5/00	3	1	1030"
"					"
"28381399	5/3/00	5/5/00	3	2	755.01"
"					"
"28381399	5/3/00	5/5/00	3	3	775"
"					"
"28381423	5/3/00	5/7/00	4	1	1031.01"
"					"
"28381423	5/3/00	5/7/00	4	2	775.6"
"					"
"28381423	5/3/00	5/7/00	4	3	774.6"
"					"
"28381423	5/3/00	5/7/00	4	4	719.65"
"					"
"28381447	5/3/00	5/7/00	2	1	1031.01"
"					"
"28381447	5/3/00	5/7/00	2	2	765.18"
"					"
"28381471	5/3/00	5/7/00	2	1	1031.01"
"					"
"28381471	5/3/00	5/7/00	2	2	765.19"
"					"
"28381471	5/12/00	5/15/00	3	1	770.8"
"					"
"28381471	5/12/00	5/15/00	3	2	774.2"
"					"
"28381471	5/12/00	5/15/00	3	3	771.8"
"					"
"28381495	5/3/00	5/5/00	1	1	1030"
"					"
"28381549	5/3/00	5/5/00	1	1	1030"
"					"
"28381573	5/3/00	5/5/00	1	1	1030"
"					"
"28381891	5/3/00	5/7/00	4	1	1031.01"
"					"
"28381891	5/3/00	5/7/00	4	2	775.6"
"					"
"28381891	5/3/00	5/7/00	4	3	774.6"
"					"
"28381891	5/3/00	5/7/00	4	4	719.65"
"					"
"28381915	5/4/00	5/7/00	3	1	1030.01"
"					"
"28381915	5/4/00	5/7/00	3	2	719.65"
"					"
"28381915	5/4/00	5/7/00	3	3	774.6"
"					"
"28381969	5/4/00	5/6/00	1	1	1030"
"					"
"28381993	5/5/00	5/6/00	1	1	1030"
"					"
"28382017	5/5/00	5/6/00	1	1	1030"
"					"
"28382041	5/5/00	5/7/00	2	1	1030"
"					"
"28382041	5/5/00	5/7/00	2	2	766.1"
"					"
"28382065	5/5/00	5/7/00	3	1	1030"
"					"
"28382065	5/5/00	5/7/00	3	2	785.2"
"					"
"28382065	5/5/00	5/7/00	3	3	767.1"
"					"
"28382119	5/5/00	5/7/00	1	1	1030"
"					"
"28382143	5/6/00	5/6/00	1	1	1030"
"					"
"28382485	5/6/00	5/8/00	1	1	1030"
"					"
"28382539	5/7/00	5/9/00	1	1	1030"
"					"
"28382563	5/7/00	5/11/00	1	1	1030.01"
"					"
"28382587	5/8/00	5/10/00	1	1	1030"
"					"
"28382611	5/8/00	5/10/00	1	1	1030"
"					"
"28382635	5/8/00	5/12/00	1	1	1030.01"
"					"
"28382689	5/8/00	5/12/00	1	1	1031.01"
"					"
"28382713	5/8/00	5/12/00	1	1	1031.01"
"					"
"28382737	5/8/00	5/10/00	1	1	1030"
"					"
"28382761	5/8/00	5/10/00	1	1	1030"
"					"
"28383109	5/9/00	5/10/00	1	1	1030"
"					"
"28383133	5/9/00	5/10/00	1	1	1030"
"					"
"28383157	5/9/00	5/14/00	6	1	1030"
"					"
"28383157	5/9/00	5/14/00	6	2	765.19"
"					"
"28383157	5/9/00	5/14/00	6	3	774.2"
"					"
"28383157	5/9/00	5/14/00	6	4	770.8"
"					"
"28383157	5/9/00	5/14/00	6	5	276.8"
"					"
"28383157	5/9/00	5/14/00	6	6	761.1"
"					"
"28383181	5/9/00	5/12/00	1	1	1030.01"
"					"
"28383205	5/9/00	5/12/00	2	1	1030"
"					"
"28383205	5/9/00	5/12/00	2	2	774.6"
"					"
"28383253	5/9/00	5/10/00	1	1	1030"
"					"
"28383277	5/9/00	5/15/00	7	1	1030.01"
"					"
"28383277	5/9/00	5/15/00	7	2	770.8"
"					"
"28383277	5/9/00	5/15/00	7	3	775.6"
"					"
"28383277	5/9/00	5/15/00	7	4	764.08"
"					"
"28383277	5/9/00	5/15/00	7	5	768.3"
"					"
"28383277	5/9/00	5/15/00	7	6	774.6"
"					"
"28383277	5/9/00	5/15/00	7	7	778.3"
"					"
"28383301	5/9/00	5/11/00	2	1	1030"
"					"
"28383301	5/9/00	5/11/00	2	2	766.1"
"					"
"28383325	5/9/00	5/10/00	1	1	1030"
"					"
"28383379	5/10/00	5/11/00	1	1	1030"
"					"
"28383697	5/11/00	5/13/00	1	1	1030"
"					"
"28383721	5/10/00	5/14/00	3	1	1030"
"					"
"28383721	5/10/00	5/14/00	3	2	770.8"
"					"
"28383721	5/10/00	5/14/00	3	3	770.6"
"					"
"28383745	5/11/00	5/12/00	1	1	1030"
"					"
"28383799	5/11/00	5/13/00	2	1	1030"
"					"
"28383799	5/11/00	5/13/00	2	2	765.19"
"					"
"28383823	5/11/00	5/13/00	1	1	1030"
"					"
"28383847	5/11/00	5/12/00	1	1	1030"
"					"
"28383871	5/11/00	5/13/00	1	1	1030"
"					"
"28383895	5/12/00	5/16/00	2	1	1030.01"
"					"
"28383895	5/12/00	5/16/00	2	2	762.7"
"					"
"28383949	5/12/00	5/13/00	1	1	1030"
"					"
"28383973	5/12/00	5/14/00	1	1	1030"
"					"
"28384291	5/13/00	5/17/00	1	1	1030.01"
"					"
"28384315	5/13/00	5/17/00	1	1	1030.01"
"					"
"28384369	5/13/00	5/17/00	1	1	1030.01"
"					"
"28384393	5/13/00	5/14/00	1	1	1030"
"					"
"28384417	5/13/00	5/15/00	2	1	1030"
"					"
"28384417	5/13/00	5/15/00	2	2	774.6"
"					"
"28384441	5/13/00	5/15/00	2	1	1030"
"					"
"28384441	5/13/00	5/15/00	2	2	765.19"
"					"
"28384465	5/14/00	5/15/00	1	1	1030"
"					"
"28384519	5/14/00	5/15/00	1	1	1030"
"					"
"28384543	5/14/00	5/16/00	1	1	1030"
"					"
"28384567	5/14/00	5/17/00	2	1	1030"
"					"
"28384567	5/14/00	5/17/00	2	2	771.8"
"					"
"28384885	5/15/00	5/18/00	1	1	1030.01"
"					"
"28384939	5/15/00	5/17/00	1	1	1030"
"					"
"28384963	5/15/00	5/18/00	3	1	1030"
"					"
"28384963	5/15/00	5/18/00	3	2	778.4"
"					"
"28384963	5/15/00	5/18/00	3	3	774.6"
"					"
"28384987	5/15/00	5/19/00	1	1	1030.01"
"					"
"28385011	4/28/00	4/30/00	4	1	786.59"
"					"
"28385011	4/28/00	4/30/00	4	2	786.09"
"					"
"28385011	4/28/00	4/30/00	4	3	401.9"
"					"
"28385011	4/28/00	4/30/00	4	4	274.9"
"					"
"28388329	4/29/00	4/30/00	1	1	805.4"
"					"
"28388821	4/29/00	5/15/00	1	1	296.34"
"					"
"28390729	4/29/00	5/9/00	6	1	411.1"
"					"
"28390729	4/29/00	5/9/00	6	2	414"
"					"
"28390729	4/29/00	5/9/00	6	3	401.9"
"					"
"28390729	4/29/00	5/9/00	6	4	272"
"					"
"28390729	4/29/00	5/9/00	6	5	782"
"					"
"28390729	4/29/00	5/9/00	6	6	280.9"
"					"
"28391395	4/29/00	5/2/00	6	1	815.04"
"					"
"28391395	4/29/00	5/2/00	6	2	883"
"					"
"28391395	4/29/00	5/2/00	6	3	250"
"					"
"28391395	4/29/00	5/2/00	6	4	401.9"
"					"
"28391395	4/29/00	5/2/00	6	5	716.91"
"					"
"28391395	4/29/00	5/2/00	6	6	716.95"
"					"
"28393075	4/30/00	5/9/00	6	1	821.01"
"					"
"28393075	4/30/00	5/9/00	6	2	997.4"
"					"
"28393075	4/30/00	5/9/00	6	3	560.1"
"					"
"28393075	4/30/00	5/9/00	6	4	577"
"					"
"28393075	4/30/00	5/9/00	6	5	812.01"
"					"
"28393075	4/30/00	5/9/00	6	6	839.69"
"					"
"28394269	5/16/00	5/22/00	1	1	996.4"
"					"
"28395013	5/2/00	5/3/00	5	1	414"
"					"
"28395013	5/2/00	5/3/00	5	2	1010.52"
"					"
"28395013	5/2/00	5/3/00	5	3	401.9"
"					"
"28395013	5/2/00	5/3/00	5	4	250"
"					"
"28395013	5/2/00	5/3/00	5	5	786.6"
"					"
"28395625	5/15/00	5/18/00	7	1	185"
"					"
"28395625	5/15/00	5/18/00	7	2	492.8"
"					"
"28395625	5/15/00	5/18/00	7	3	1044.3"
"					"
"28395625	5/15/00	5/18/00	7	4	401.9"
"					"
"28395625	5/15/00	5/18/00	7	5	716.9"
"					"
"28395625	5/15/00	5/18/00	7	6	1010.11"
"					"
"28395625	5/15/00	5/18/00	7	7	1010.05"
"					"
"28395679	4/30/00	5/8/00	3	1	852.21"
"					"
"28395679	4/30/00	5/8/00	3	2	290.3"
"					"
"28395679	4/30/00	5/8/00	3	3	331"
"					"
"28397983	4/30/00	5/3/00	7	1	965.4"
"					"
"28397983	4/30/00	5/3/00	7	2	780.4"
"					"
"28397983	4/30/00	5/3/00	7	3	309"
"					"
"28397983	4/30/00	5/3/00	7	4	573.9"
"					"
"28397983	4/30/00	5/3/00	7	5	300.01"
"					"
"28397983	4/30/00	5/3/00	7	6	781"
"					"
"28397983	4/30/00	5/3/00	7	7	10939.2"
"					"
"28398547	4/30/00	5/2/00	7	1	337"
"					"
"28398547	4/30/00	5/2/00	7	2	580.9"
"					"
"28398547	4/30/00	5/2/00	7	3	414"
"					"
"28398547	4/30/00	5/2/00	7	4	412"
"					"
"28398547	4/30/00	5/2/00	7	5	1045.81"
"					"
"28398547	4/30/00	5/2/00	7	6	414.8"
"					"
"28398547	4/30/00	5/2/00	7	7	582.9"
"					"
"28400827	5/1/00	5/13/00	7	1	414"
"					"
"28400827	5/1/00	5/13/00	7	2	411.1"
"					"
"28400827	5/1/00	5/13/00	7	3	433.1"
"					"
"28400827	5/1/00	5/13/00	7	4	780.2"
"					"
"28400827	5/1/00	5/13/00	7	5	401.9"
"					"
"28400827	5/1/00	5/13/00	7	6	250"
"					"
"28400827	5/1/00	5/13/00	7	7	272"
"					"
"28402327	5/1/00	5/4/00	12	1	411.1"
"					"
"28402327	5/1/00	5/4/00	12	2	428"
"					"
"28402327	5/1/00	5/4/00	12	3	424"
"					"
"28402327	5/1/00	5/4/00	12	4	397"
"					"
"28402327	5/1/00	5/4/00	12	5	414"
"					"
"28402327	5/1/00	5/4/00	12	6	1045"
"					"
"28402327	5/1/00	5/4/00	12	7	272"
"					"
"28402327	5/1/00	5/4/00	12	8	401.9"
"					"
"28402327	5/1/00	5/4/00	12	9	714"
"					"
"28402327	5/1/00	5/4/00	12	10	412"
"					"
"28402327	5/1/00	5/4/00	12	11	564"
"					"
"28402327	5/1/00	5/4/00	12	12	593.9"
"					"
"28404283	6/5/00	6/14/00	8	1	396.2"
"					"
"28404283	6/5/00	6/14/00	8	2	428"
"					"
"28404283	6/5/00	6/14/00	8	3	416"
"					"
"28404283	6/5/00	6/14/00	8	4	997.1"
"					"
"28404283	6/5/00	6/14/00	8	5	272"
"					"
"28404283	6/5/00	6/14/00	8	6	519.1"
"					"
"28404283	6/5/00	6/14/00	8	7	533.9"
"					"
"28404283	6/5/00	6/14/00	8	8	427.89"
"					"
"28404829	5/1/00	5/6/00	5	1	532.4"
"					"
"28404829	5/1/00	5/6/00	5	2	285.1"
"					"
"28404829	5/1/00	5/6/00	5	3	518.81"
"					"
"28404829	5/1/00	5/6/00	5	4	276.2"
"					"
"28404829	5/1/00	5/6/00	5	5	276.1"
"					"
"28404901	5/1/00	5/13/00	5	1	427.1"
"					"
"28404901	5/1/00	5/13/00	5	2	428"
"					"
"28404901	5/1/00	5/13/00	5	3	414"
"					"
"28404901	5/1/00	5/13/00	5	4	401.9"
"					"
"28404901	5/1/00	5/13/00	5	5	412"
"					"
"28407109	5/2/00	5/3/00	2	1	427.31"
"					"
"28407109	5/2/00	5/3/00	2	2	780.53"
"					"
"28407277	5/13/00	5/22/00	3	1	396.2"
"					"
"28407277	5/13/00	5/22/00	3	2	426.11"
"					"
"28407277	5/13/00	5/22/00	3	3	272"
"					"
"28407973	5/2/00	5/9/00	7	1	427.1"
"					"
"28407973	5/2/00	5/9/00	7	2	305"
"					"
"28407973	5/2/00	5/9/00	7	3	414"
"					"
"28407973	5/2/00	5/9/00	7	4	1045.81"
"					"
"28407973	5/2/00	5/9/00	7	5	412"
"					"
"28407973	5/2/00	5/9/00	7	6	272"
"					"
"28407973	5/2/00	5/9/00	7	7	564"
"					"
"28408291	5/2/00	5/5/00	4	1	411.1"
"					"
"28408291	5/2/00	5/5/00	4	2	414"
"					"
"28408291	5/2/00	5/5/00	4	3	250"
"					"
"28408291	5/2/00	5/5/00	4	4	401.9"
"					"
"28409089	5/9/00	5/10/00	3	1	414"
"					"
"28409089	5/9/00	5/10/00	3	2	413.9"
"					"
"28409089	5/9/00	5/10/00	3	3	401.9"
"					"
"28410373	5/2/00	5/21/00	11	1	997.3"
"					"
"28410373	5/2/00	5/21/00	11	2	415.1"
"					"
"28410373	5/2/00	5/21/00	11	3	997"
"					"
"28410373	5/2/00	5/21/00	11	4	348.1"
"					"
"28410373	5/2/00	5/21/00	11	5	287.5"
"					"
"28410373	5/2/00	5/21/00	11	6	996.77"
"					"
"28410373	5/2/00	5/21/00	11	7	276.8"
"					"
"28410373	5/2/00	5/21/00	11	8	416"
"					"
"28410373	5/2/00	5/21/00	11	9	1043.6"
"					"
"28410373	5/2/00	5/21/00	11	10	401.9"
"					"
"28410373	5/2/00	5/21/00	11	11	285.9"
"					"
"28410373	5/21/00	6/11/00	9	1	348.1"
"					"
"28410373	5/21/00	6/11/00	9	2	287.4"
"					"
"28410373	5/21/00	6/11/00	9	3	599"
"					"
"28410373	5/21/00	6/11/00	9	4	286.5"
"					"
"28410373	5/21/00	6/11/00	9	5	401.9"
"					"
"28410373	5/21/00	6/11/00	9	6	272"
"					"
"28410373	5/21/00	6/11/00	9	7	10934.2"
"					"
"28410373	5/21/00	6/11/00	9	8	285.9"
"					"
"28410373	5/21/00	6/11/00	9	9	1012.7"
"					"
"28411339	5/2/00	5/3/00	6	1	507"
"					"
"28411339	5/2/00	5/3/00	6	2	276.2"
"					"
"28411339	5/2/00	5/3/00	6	3	785.59"
"					"
"28411339	5/2/00	5/3/00	6	4	790.6"
"					"
"28411339	5/2/00	5/3/00	6	5	458"
"					"
"28411339	5/2/00	5/3/00	6	6	785"
"					"
"28411363	5/3/00	5/6/00	10	1	196.1"
"					"
"28411363	5/3/00	5/6/00	10	2	197"
"					"
"28411363	5/3/00	5/6/00	10	3	197.2"
"					"
"28411363	5/3/00	5/6/00	10	4	198.2"
"					"
"28411363	5/3/00	5/6/00	10	5	518.82"
"					"
"28411363	5/3/00	5/6/00	10	6	286.6"
"					"
"28411363	5/3/00	5/6/00	10	7	276.2"
"					"
"28411363	5/3/00	5/6/00	10	8	1010.3"
"					"
"28411363	5/3/00	5/6/00	10	9	401.9"
"					"
"28411363	5/3/00	5/6/00	10	10	458.9"
"					"
"28412653	5/13/00	5/15/00	1	1	733.82"
"					"
"28413241	5/3/00	5/7/00	6	1	410.71"
"					"
"28413241	5/3/00	5/7/00	6	2	599"
"					"
"28413241	5/3/00	5/7/00	6	3	414"
"					"
"28413241	5/3/00	5/7/00	6	4	401.9"
"					"
"28413241	5/3/00	5/7/00	6	5	250"
"					"
"28413241	5/3/00	5/7/00	6	6	41.4"
"					"
"28414531	5/3/00	5/7/00	1	1	742.3"
"					"
"28415695	5/3/00	5/6/00	3	1	965.4"
"					"
"28415695	5/3/00	5/6/00	3	2	10850.4"
"					"
"28415695	5/3/00	5/6/00	3	3	309"
"					"
"28415773	5/3/00	5/16/00	8	1	411.1"
"					"
"28415773	5/3/00	5/16/00	8	2	276.8"
"					"
"28415773	5/3/00	5/16/00	8	3	997.1"
"					"
"28415773	5/3/00	5/16/00	8	4	427.1"
"					"
"28415773	5/3/00	5/16/00	8	5	414"
"					"
"28415773	5/3/00	5/16/00	8	6	401.9"
"					"
"28415773	5/3/00	5/16/00	8	7	412"
"					"
"28415773	5/3/00	5/16/00	8	8	305.11"
"					"
"28416481	5/3/00	5/9/00	6	1	518"
"					"
"28416481	5/3/00	5/9/00	6	2	492.8"
"					"
"28416481	5/3/00	5/9/00	6	3	733.1"
"					"
"28416481	5/3/00	5/9/00	6	4	733.01"
"					"
"28416481	5/3/00	5/9/00	6	5	530.1"
"					"
"28416481	5/3/00	5/9/00	6	6	401.9"
"					"
"28416481	6/10/00	6/17/00	6	1	492.8"
"					"
"28416481	6/10/00	6/17/00	6	2	518.82"
"					"
"28416481	6/10/00	6/17/00	6	3	428"
"					"
"28416481	6/10/00	6/17/00	6	4	518"
"					"
"28416481	6/10/00	6/17/00	6	5	733.1"
"					"
"28416481	6/10/00	6/17/00	6	6	733"
"					"
"28416583	5/4/00	5/11/00	3	1	901"
"					"
"28416583	5/4/00	5/11/00	3	2	305"
"					"
"28416583	5/4/00	5/11/00	3	3	401.9"
"					"
"28417027	5/4/00	5/14/00	6	1	348.1"
"					"
"28417027	5/4/00	5/14/00	6	2	303.9"
"					"
"28417027	5/4/00	5/14/00	6	3	780.3"
"					"
"28417027	5/4/00	5/14/00	6	4	987.8"
"					"
"28417027	5/4/00	5/14/00	6	5	10869.8"
"					"
"28417027	5/4/00	5/14/00	6	6	1015.89"
"					"
"28417051	5/3/00	5/5/00	8	1	578.9"
"					"
